sessID	PageCategory	PageName
51b5eb2191c7ffe6bb0ff9bf	Stocks	Snapshot
51b5eb61d38515544f2caa84	Markets	Market Overview
51b5eb61d38515544f2caa84	Markets	Market Overview
51b5ef29ceecb2b27c2e912d	Stocks	Snapshot
51b5f6c6b522caaddab8bfa5	Stocks	Interactive Chart
51b604005453666dd41b8b4d	Stocks	Snapshot
51b60400957341c04fd93757	Stocks	Snapshot
51b60400957341c04fd93757	Stocks	Snapshot
51b65aacefcc775235ff9630	Stocks	Snapshot
51b6a134c70638f0f365a3c2	Stocks	Interactive Chart
51b6acaefe1bf5f7a4e3ff5b	Stocks	Snapshot
51b70c278faa279fcb5d7f6b	Stocks	Snapshot
51b70c278faa279fcb5d7f6b	Stocks	Overview
51b73a85761519f488a0bb4f	Stocks	Overview
51b73a85761519f488a0bb4f	Stocks	Snapshot
51b88b20f303ab0f8b731021	Stocks	Snapshot
51b88b20f303ab0f8b731021	Stocks	Interactive Chart
